date,precipitation,temp_max,temp_min,wind,weather_fog,weather_rain,weather_snow,weather_sun
2012-11-26,-0.4536498564010315,9.4,1.7,0.38882000798423894,1,0,0,0
2012-11-27,-0.4536498564010315,10.0,1.7,-1.2113659967058268,0,0,0,1
2012-11-28,-0.03435685311017302,9.4,2.2,-0.23733973298143896,0,1,0,0
2012-11-29,-0.2290286046380716,12.8,7.8,0.6671132261912072,0,1,0,0
2012-11-30,4.8773611854398835,15.0,7.8,0.9454064443981748,0,1,0,0
2012-12-01,0.16031489841772553,13.3,8.3,1.571566185363853,0,1,0,0
2012-12-02,2.481401166634978,8.3,7.2,2.058579317226047,0,1,0,0
2012-12-03,1.4930676588779543,9.4,7.2,0.8062598352946913,0,1,0,0
2012-12-04,1.6727646602883222,11.7,7.2,2.058579317226047,0,1,0,0
2012-12-05,-0.2290286046380716,8.9,4.4,1.223699662605143,0,1,0,0
2012-12-06,-0.2290286046380716,7.2,6.1,1.2932729671568848,0,1,0,0
2012-12-07,-0.3039023552257249,7.8,3.3,0.9454064443981748,0,1,0,0
2012-12-08,-0.4536498564010315,6.7,3.3,-0.8634994739471168,0,0,0,1
2012-12-09,-0.2290286046380716,6.7,2.8,-0.7939261693953747,0,1,0,0
2012-12-10,-0.37877610581337817,7.2,5.6,-1.0026460830506008,0,1,0,0
2012-12-11,-0.004407352875111673,7.8,5.6,0.8758331398464331,0,1,0,0
2012-12-12,0.7593049031189519,6.7,4.4,-0.8634994739471168,0,1,0,0
2012-12-13,-0.10923060369782632,7.2,3.3,-0.306913037533181,0,1,0,0
2012-12-14,0.7293554028838908,6.1,1.1,-1.072219387602343,0,1,0,0
2012-12-15,0.3400118998280935,4.4,0.6,1.2932729671568848,0,0,1,0
2012-12-16,2.9306436701608978,6.7,3.3,1.571566185363853,0,0,1,0
2012-12-17,-0.1541548540504183,8.3,1.7,4.354498367433533,0,1,0,0
2012-12-18,0.04051689747748028,3.9,0.6,1.4324195762603689,0,0,1,0
2012-12-19,1.5978909097006688,8.3,1.7,1.780286099019079,0,0,1,0
2012-12-20,1.5230171591130155,7.2,0.6,0.3192467034324972,0,1,0,0
2012-12-21,-0.18410435428547958,8.3,-1.7,-1.072219387602343,0,1,0,0
2012-12-22,0.04051689747748028,8.3,3.9,0.18010009432901308,0,1,0,0
2012-12-23,0.534683651355992,7.2,3.3,-0.5156329511884069,0,1,0,0
2012-12-24,-0.40872560604843955,5.6,2.8,-0.306913037533181,0,1,0,0
2012-12-25,1.5679414094656077,5.6,2.8,0.6671132261912072,0,0,1,0
2012-12-26,0.23518864900537884,6.7,3.3,1.1541263580534014,0,1,0,0
2012-12-27,0.16031489841772553,7.8,3.3,-0.02861981932621277,0,1,0,0
2012-12-28,-0.4536498564010315,8.3,3.9,-1.072219387602343,0,1,0,0
2012-12-29,-0.2290286046380716,5.0,3.3,-1.072219387602343,0,1,0,0
2012-12-30,-0.4536498564010315,4.4,0.0,-1.0026460830506008,0,0,0,0
2012-12-31,-0.4536498564010315,3.3,-1.1,-0.8634994739471168,0,0,0,0
2013-01-01,-0.4536498564010315,5.0,-2.8,-0.37648634208492276,0,0,0,1
2013-01-02,-0.4536498564010315,6.1,-1.1,-0.02861981932621277,0,0,0,1
2013-01-03,0.16031489841772553,6.7,-1.7,-0.16776642842969688,0,1,0,0
2013-01-04,-0.07928110346276497,10.0,2.2,-0.306913037533181,0,1,0,0
2013-01-05,-0.004407352875111673,6.7,4.4,-0.09819312387795483,0,1,0,0
2013-01-06,-0.1541548540504183,7.2,2.8,-0.16776642842969688,0,1,0,0
2013-01-07,-0.10923060369782632,10.0,4.4,2.8238856672952086,0,1,0,0
2013-01-08,1.9872344127564663,11.7,5.6,2.128152621777789,0,1,0,0
2013-01-09,5.2966541887307415,10.0,1.7,1.2932729671568848,0,1,0,0
2013-01-10,-0.40872560604843955,3.3,-0.6,-0.7939261693953747,0,0,1,0
2013-01-11,-0.4536498564010315,2.8,-2.8,-0.933072778498859,0,0,0,0
2013-01-12,-0.4536498564010315,2.8,-3.9,-0.8634994739471168,0,0,0,1
2013-01-13,-0.4536498564010315,2.2,-4.4,-1.2113659967058268,0,0,0,1
2013-01-14,-0.4536498564010315,3.3,-2.2,-1.3505126058093109,0,0,0,1
2013-01-15,-0.4536498564010315,6.7,-0.6,-0.654779560291891,0,0,0,1
2013-01-16,-0.4536498564010315,6.1,-3.9,-1.0026460830506008,0,0,0,0
2013-01-17,-0.4536498564010315,3.9,-2.8,-1.559232519464537,0,0,0,0
2013-01-18,-0.4536498564010315,3.3,-1.1,-1.3505126058093109,0,0,0,0
2013-01-19,-0.4536498564010315,1.1,-0.6,-0.933072778498859,0,0,0,0
2013-01-20,-0.4536498564010315,3.3,-0.6,-0.7939261693953747,0,0,0,0
2013-01-21,-0.4536498564010315,2.2,-1.7,-1.4896592149127947,0,0,0,0
2013-01-22,-0.4536498564010315,3.3,-1.7,-1.8375257376715046,0,0,0,0
2013-01-23,0.31006239959303217,7.2,2.2,-0.09819312387795483,0,1,0,0
2013-01-24,0.4148856504157468,7.2,1.1,-0.4460596466366648,0,1,0,0
2013-01-25,-0.004407352875111673,10.6,2.8,-0.7939261693953747,0,1,0,0
2013-01-26,-0.10923060369782632,8.3,3.9,0.8758331398464331,0,1,0,0
2013-01-27,-0.18410435428547958,5.6,3.9,0.8758331398464331,0,1,0,0
2013-01-28,0.7293554028838908,6.1,3.3,-0.02861981932621277,0,1,0,0
2013-01-29,0.19026439865278688,8.3,5.0,0.45839331253598103,0,1,0,0
2013-01-30,0.0854411478300723,8.9,6.7,0.45839331253598103,0,1,0,0
2013-01-31,-0.004407352875111673,9.4,7.2,0.5279666170877231,0,1,0,0
2013-02-01,-0.40872560604843955,11.7,5.0,-0.23733973298143896,0,1,0,0
2013-02-02,-0.4536498564010315,6.1,2.8,-0.8634994739471168,0,0,0,0
2013-02-03,-0.10923060369782632,8.9,2.8,-0.23733973298143896,0,1,0,0
2013-02-04,-0.4536498564010315,10.6,6.7,-0.4460596466366648,0,1,0,0
2013-02-05,0.04051689747748028,10.0,6.7,1.2932729671568848,0,1,0,0
2013-02-06,-0.3039023552257249,10.6,6.1,0.8758331398464331,0,1,0,0
2013-02-07,-0.2589781048731329,9.4,3.3,0.5975399216394648,0,1,0,0
2013-02-08,-0.4536498564010315,7.8,2.2,-1.3505126058093109,0,0,0,1
2013-02-09,-0.40872560604843955,8.3,4.4,-1.3505126058093109,0,1,0,0
2013-02-10,-0.4536498564010315,8.9,1.7,-0.8634994739471168,0,0,0,0
2013-02-11,-0.40872560604843955,8.3,4.4,-1.280939301257569,0,1,0,0
2013-02-12,-0.3039023552257249,11.1,7.2,1.6411394899155947,0,1,0,0
2013-02-13,-0.10923060369782632,9.4,7.2,0.5975399216394648,0,1,0,0
2013-02-14,-0.3039023552257249,9.4,5.6,-0.7243528648436327,0,1,0,0
2013-02-15,-0.4536498564010315,13.3,5.0,-0.585206255740149,0,0,0,0
2013-02-16,-0.4536498564010315,11.1,3.9,1.6411394899155947,0,1,0,0
2013-02-17,-0.4536498564010315,9.4,4.4,0.11052678977727104,0,1,0,0
2013-02-18,-0.4536498564010315,7.8,3.9,-0.933072778498859,0,1,0,0
2013-02-19,-0.4536498564010315,10.6,1.7,0.11052678977727104,0,0,0,1
2013-02-20,-0.2290286046380716,7.8,1.1,-0.7939261693953747,0,1,0,0
2013-02-21,-0.37877610581337817,6.7,3.9,2.058579317226047,0,1,0,0
2013-02-22,0.9539766546468507,7.8,3.9,3.3804721037091445,0,1,0,0
2013-02-23,-0.40872560604843955,10.0,3.9,0.9454064443981748,0,1,0,0
2013-02-24,-0.4536498564010315,8.9,5.0,1.571566185363853,0,1,0,0
2013-02-25,-0.10923060369782632,10.6,3.3,2.6847390581917248,0,1,0,0
2013-02-26,-0.37877610581337817,8.9,3.9,0.38882000798423894,0,1,0,0
2013-02-27,0.23518864900537884,10.0,4.4,-1.0026460830506008,0,1,0,0
2013-02-28,0.7593049031189519,11.7,6.7,0.38882000798423894,0,1,0,0
2013-03-01,0.16031489841772553,15.0,11.1,1.5019928808121112,0,1,0,0
2013-03-02,-0.3338518554607862,13.9,5.0,0.8758331398464331,0,1,0,0
2013-03-03,-0.4536498564010315,11.1,2.2,-0.306913037533181,0,0,0,1
2013-03-04,-0.4536498564010315,13.3,0.0,0.45839331253598103,0,0,0,1
2013-03-05,-0.4536498564010315,9.4,6.1,-0.585206255740149,0,1,0,0
2013-03-06,1.328345407585117,7.2,5.0,0.5975399216394648,0,1,0,0
2013-03-07,0.6544816522962374,12.2,5.0,-0.5156329511884069,0,1,0,0
2013-03-08,-0.4536498564010315,11.7,2.2,-0.4460596466366648,0,0,0,0
2013-03-09,-0.4536498564010315,12.8,1.1,-1.3505126058093109,1,0,0,0
2013-03-10,-0.3338518554607862,7.8,3.9,-1.1417926921540849,0,1,0,0
2013-03-11,-0.2589781048731329,10.6,6.1,-1.4896592149127947,0,1,0,0
2013-03-12,-0.1541548540504183,12.8,10.0,1.710712794467337,0,1,0,0
2013-03-13,-0.10923060369782632,11.7,9.4,0.3192467034324972,0,1,0,0
2013-03-14,-0.03435685311017302,11.7,9.4,-0.16776642842969688,0,1,0,0
2013-03-15,-0.4536498564010315,14.4,8.9,0.736686530742949,0,1,0,0
2013-03-16,0.19026439865278688,10.6,4.4,2.197725926329531,0,1,0,0
2013-03-17,-0.4536498564010315,8.9,3.9,1.9890060126743048,0,0,0,1
2013-03-18,-0.4536498564010315,11.7,3.9,1.8498594035708211,0,1,0,0
2013-03-19,1.2983959073500557,12.8,1.7,0.11052678977727104,0,1,0,0
2013-03-20,1.028850405234504,11.1,4.4,3.0326055809504346,0,1,0,0
2013-03-21,0.7593049031189519,10.0,2.2,1.1541263580534014,0,0,1,0
2013-03-22,-0.4536498564010315,9.4,0.6,-0.7243528648436327,0,0,0,1
2013-03-23,-0.4536498564010315,10.0,1.1,-0.4460596466366648,0,0,0,1
2013-03-24,-0.4536498564010315,12.2,0.6,-0.7939261693953747,0,0,0,1
2013-03-25,-0.4536498564010315,16.7,4.4,-0.306913037533181,0,0,0,1
2013-03-26,-0.4536498564010315,16.7,6.1,-1.072219387602343,0,0,0,1
2013-03-27,-0.40872560604843955,13.3,7.2,-1.1417926921540849,0,1,0,0
2013-03-28,-0.1541548540504183,16.1,8.3,-1.3505126058093109,0,1,0,0
2013-03-29,-0.4536498564010315,18.3,7.8,-0.5156329511884069,0,1,0,0
2013-03-30,-0.4536498564010315,20.0,5.6,0.8062598352946913,0,0,0,0
2013-03-31,-0.4536498564010315,20.6,6.7,-0.23733973298143896,0,0,0,1
2013-04-01,-0.4536498564010315,17.2,8.3,0.24967339888075515,0,0,0,1
2013-04-02,-0.4536498564010315,13.9,8.9,-0.7243528648436327,0,0,0,1
2013-04-03,-0.4536498564010315,16.7,7.8,-1.1417926921540849,0,0,0,1
2013-04-04,0.804229153471544,14.4,10.0,-0.16776642842969688,0,1,0,0
2013-04-05,2.3166789153421408,13.9,10.0,1.6411394899155947,0,1,0,0
2013-04-06,1.4481434085253624,12.2,7.2,1.223699662605143,0,1,0,0
2013-04-07,5.401477439553457,8.3,5.0,0.45839331253598103,0,1,0,0
2013-04-08,-0.3338518554607862,13.3,6.1,-0.09819312387795483,0,1,0,0
2013-04-09,-0.4536498564010315,12.2,6.1,-0.585206255740149,0,0,0,1
2013-04-10,0.9539766546468507,15.0,8.9,2.197725926329531,0,1,0,0
2013-04-11,-0.2290286046380716,12.2,6.7,0.38882000798423894,0,1,0,0
2013-04-12,0.9989009049994425,7.8,4.4,0.9454064443981748,0,1,0,0
2013-04-13,0.9539766546468507,10.6,3.3,1.710712794467337,0,1,0,0
2013-04-14,0.4148856504157468,12.8,4.4,-0.654779560291891,0,1,0,0
2013-04-15,-0.4536498564010315,13.9,4.4,-0.585206255740149,1,0,0,0
2013-04-16,-0.40872560604843955,13.9,3.3,-0.4460596466366648,0,1,0,0
2013-04-17,-0.4536498564010315,15.0,3.9,0.040953485225528975,0,0,0,0
2013-04-18,0.3400118998280935,11.7,6.7,0.5279666170877231,0,1,0,0
2013-04-19,2.6311486678102844,13.3,9.4,1.1541263580534014,0,1,0,0
2013-04-20,-0.4536498564010315,13.9,8.3,1.780286099019079,0,0,0,1
2013-04-21,0.04051689747748028,12.2,6.7,0.5975399216394648,0,1,0,0
2013-04-22,-0.4536498564010315,16.1,5.0,0.736686530742949,0,0,0,1
2013-04-23,-0.4536498564010315,17.8,3.9,-0.306913037533181,0,0,0,1
2013-04-24,-0.4536498564010315,21.1,6.1,-0.16776642842969688,0,0,0,1
2013-04-25,-0.4536498564010315,21.7,6.7,-1.4896592149127947,0,0,0,1
2013-04-26,-0.4536498564010315,20.6,8.3,-0.7243528648436327,1,0,0,0
2013-04-27,-0.4536498564010315,13.9,10.6,1.8498594035708211,0,0,0,1
2013-04-28,-0.3039023552257249,15.0,9.4,1.3628462717086272,0,1,0,0
2013-04-29,0.11539064806513359,13.9,6.7,0.6671132261912072,0,1,0,0
2013-04-30,-0.4536498564010315,12.8,4.4,-0.585206255740149,0,0,0,1
2013-05-01,-0.4536498564010315,18.3,3.3,-0.09819312387795483,0,0,0,1
2013-05-02,-0.4536498564010315,20.6,6.7,0.5279666170877231,0,0,0,1
2013-05-03,-0.4536498564010315,21.7,9.4,1.1541263580534014,0,0,0,1
2013-05-04,-0.4536498564010315,25.0,11.1,2.267299230881273,0,0,0,1
2013-05-05,-0.4536498564010315,28.9,11.7,1.4324195762603689,0,0,0,1
2013-05-06,-0.4536498564010315,30.6,12.2,-0.8634994739471168,0,0,0,1
2013-05-07,-0.4536498564010315,20.6,11.1,0.040953485225528975,0,0,0,1
2013-05-08,-0.4536498564010315,19.4,11.1,-0.933072778498859,0,0,0,1
2013-05-09,-0.4536498564010315,22.8,10.0,-1.3505126058093109,0,0,0,1
2013-05-10,-0.4536498564010315,26.1,9.4,-1.559232519464537,0,0,0,1
2013-05-11,-0.4536498564010315,27.2,12.2,-0.4460596466366648,0,0,0,1
2013-05-12,0.534683651355992,21.7,13.9,0.45839331253598103,0,1,0,0
2013-05-13,0.04051689747748028,18.9,9.4,1.223699662605143,0,1,0,0
2013-05-14,-0.4536498564010315,18.3,7.8,-0.585206255740149,0,0,0,1
2013-05-15,-0.3039023552257249,17.2,8.9,-0.654779560291891,0,1,0,0
2013-05-16,-0.4536498564010315,21.7,12.2,-0.37648634208492276,1,0,0,0
2013-05-17,-0.37877610581337817,17.2,11.7,0.3192467034324972,0,1,0,0
2013-05-18,-0.4536498564010315,16.7,11.1,-0.23733973298143896,0,0,0,1
2013-05-19,-0.4536498564010315,18.3,10.6,-0.654779560291891,0,0,0,1
2013-05-20,-0.4536498564010315,19.4,9.4,-1.0026460830506008,0,0,0,1
2013-05-21,1.5978909097006688,15.6,8.3,1.084553053501659,0,1,0,0
2013-05-22,1.5978909097006688,11.1,7.2,-0.16776642842969688,0,1,0,0
2013-05-23,0.16031489841772553,12.2,6.7,-0.933072778498859,0,1,0,0
2013-05-24,-0.40872560604843955,16.7,8.9,-0.37648634208492276,0,1,0,0
2013-05-25,-0.4536498564010315,17.8,10.0,-0.37648634208492276,0,0,0,1
2013-05-26,-0.2290286046380716,18.3,10.6,-0.7243528648436327,0,1,0,0
2013-05-27,0.9989009049994425,16.7,11.1,-0.09819312387795483,0,1,0,0
2013-05-28,-0.37877610581337817,17.2,11.7,-0.306913037533181,0,1,0,0
2013-05-29,0.38493615018068544,16.1,9.4,0.5279666170877231,0,1,0,0
2013-05-30,-0.4536498564010315,16.7,9.4,1.4324195762603689,0,0,0,1
2013-05-31,-0.4536498564010315,19.4,11.1,-0.5156329511884069,0,0,0,1
2013-06-01,-0.4536498564010315,22.8,12.2,-0.5156329511884069,0,0,0,1
2013-06-02,-0.3039023552257249,20.6,12.2,-0.09819312387795483,0,1,0,0
2013-06-03,-0.4536498564010315,22.2,11.1,-0.23733973298143896,0,0,0,1
2013-06-04,-0.4536498564010315,26.1,12.2,0.11052678977727104,0,0,0,1
2013-06-05,-0.4536498564010315,26.7,14.4,-0.09819312387795483,0,0,0,1
2013-06-06,-0.4536498564010315,26.7,12.2,-0.5156329511884069,0,0,0,1
2013-06-07,-0.4536498564010315,21.7,13.3,-0.02861981932621277,0,0,0,1
2013-06-08,-0.4536498564010315,20.6,12.8,-0.09819312387795483,0,0,0,1
2013-06-09,-0.4536498564010315,20.6,11.1,0.3192467034324972,0,0,0,1
2013-06-10,-0.4536498564010315,21.7,11.7,-0.02861981932621277,0,0,0,1
2013-06-11,-0.4536498564010315,20.0,10.0,1.710712794467337,0,0,0,1
2013-06-12,-0.40872560604843955,20.6,11.7,0.6671132261912072,0,1,0,0
2013-06-13,-0.4536498564010315,21.1,11.7,-0.4460596466366648,0,0,0,1
2013-06-14,-0.4536498564010315,20.0,12.2,0.3192467034324972,0,0,0,1
2013-06-15,-0.4536498564010315,25.6,10.0,-0.23733973298143896,0,0,0,1
2013-06-16,-0.4536498564010315,23.9,12.8,0.11052678977727104,0,0,0,1
2013-06-17,-0.4536498564010315,25.6,13.9,-0.16776642842969688,0,0,0,1
2013-06-18,-0.40872560604843955,23.3,13.3,0.11052678977727104,0,1,0,0
2013-06-19,-0.4536498564010315,20.0,12.8,0.3192467034324972,0,0,0,1
2013-06-20,-0.004407352875111673,17.2,12.8,1.223699662605143,0,1,0,0
2013-06-21,-0.40872560604843955,20.6,12.2,-1.2113659967058268,0,1,0,0
2013-06-22,-0.4536498564010315,25.6,11.7,-1.072219387602343,0,0,0,1
2013-06-23,0.7293554028838908,22.2,15.0,-0.7939261693953747,0,1,0,0
2013-06-24,0.2651381492404402,21.1,13.9,0.3192467034324972,0,1,0,0
2013-06-25,1.028850405234504,23.3,14.4,-0.306913037533181,0,1,0,0
2013-06-26,-0.1541548540504183,22.2,15.0,-0.654779560291891,0,1,0,0
2013-06-27,0.0854411478300723,21.1,16.7,-1.3505126058093109,0,1,0,0
2013-06-28,-0.4536498564010315,30.6,16.1,-0.7243528648436327,0,0,0,1
2013-06-29,-0.4536498564010315,30.0,18.3,-1.072219387602343,0,0,0,1
2013-06-30,-0.4536498564010315,33.9,17.2,-0.5156329511884069,0,0,0,1
2013-07-01,-0.4536498564010315,31.7,18.3,-0.654779560291891,0,0,0,1
2013-07-02,-0.4536498564010315,28.3,15.6,-0.16776642842969688,0,0,0,1
2013-07-03,-0.4536498564010315,26.1,16.7,-0.02861981932621277,0,0,0,1
2013-07-04,-0.4536498564010315,21.7,13.9,-0.7243528648436327,1,0,0,0
2013-07-05,-0.4536498564010315,23.3,13.9,-0.4460596466366648,0,0,0,1
2013-07-06,-0.4536498564010315,26.1,13.3,-0.7243528648436327,0,0,0,1
2013-07-07,-0.4536498564010315,23.9,13.9,-0.23733973298143896,0,0,0,1
2013-07-08,-0.4536498564010315,26.7,13.3,-0.306913037533181,0,0,0,1
2013-07-09,-0.4536498564010315,30.0,15.0,-0.5156329511884069,0,0,0,1
2013-07-10,-0.4536498564010315,22.2,13.9,-0.4460596466366648,0,0,0,1
2013-07-11,-0.4536498564010315,22.8,12.2,-0.16776642842969688,0,0,0,1
2013-07-12,-0.4536498564010315,19.4,13.3,-0.7243528648436327,0,0,0,1
2013-07-13,-0.4536498564010315,26.1,11.1,-0.09819312387795483,0,0,0,1
2013-07-14,-0.4536498564010315,27.8,12.8,-0.16776642842969688,0,0,0,1
2013-07-15,-0.4536498564010315,27.8,14.4,0.9454064443981748,0,0,0,1
2013-07-16,-0.4536498564010315,31.1,18.3,0.5975399216394648,0,0,0,1
2013-07-17,-0.4536498564010315,22.2,15.0,0.3192467034324972,0,0,0,1
2013-07-18,-0.4536498564010315,26.1,13.9,-0.8634994739471168,0,0,0,1
2013-07-19,-0.4536498564010315,27.8,13.3,-0.933072778498859,0,0,0,1
2013-07-20,-0.4536498564010315,25.0,13.3,-0.8634994739471168,0,0,0,1
2013-07-21,-0.4536498564010315,23.9,12.8,-0.654779560291891,0,0,0,1
2013-07-22,-0.4536498564010315,26.1,13.3,-0.585206255740149,1,0,0,0
2013-07-23,-0.4536498564010315,31.1,13.9,-0.16776642842969688,0,0,0,1
2013-07-24,-0.4536498564010315,31.1,14.4,-0.5156329511884069,0,0,0,1
2013-07-25,-0.4536498564010315,31.1,12.8,-0.654779560291891,0,0,0,1
2013-07-26,-0.4536498564010315,31.1,14.4,-0.23733973298143896,0,0,0,1
2013-07-27,-0.4536498564010315,25.6,12.8,-0.4460596466366648,0,0,0,1
2013-07-28,-0.4536498564010315,21.1,12.2,0.11052678977727104,1,0,0,0
2013-07-29,-0.4536498564010315,25.0,13.3,-1.280939301257569,0,0,0,1
2013-07-30,-0.4536498564010315,25.0,13.3,-0.306913037533181,0,0,0,1
2013-07-31,-0.4536498564010315,21.7,13.3,-1.0026460830506008,0,0,0,1
2013-08-01,-0.4536498564010315,20.6,13.3,0.45839331253598103,0,0,0,1
2013-08-02,-0.1541548540504183,17.2,15.0,-0.8634994739471168,0,1,0,0
2013-08-03,-0.4536498564010315,25.0,15.6,-0.585206255740149,1,0,0,0
2013-08-04,-0.4536498564010315,28.9,15.0,0.11052678977727104,0,0,0,1
2013-08-05,-0.4536498564010315,30.0,15.0,-0.7939261693953747,0,0,0,1
2013-08-06,-0.4536498564010315,30.6,13.9,-1.280939301257569,0,0,0,1
2013-08-07,-0.4536498564010315,31.1,13.9,-0.933072778498859,0,0,0,1
2013-08-08,-0.4536498564010315,28.3,14.4,-0.5156329511884069,0,0,0,1
2013-08-09,-0.4536498564010315,28.3,14.4,-0.7939261693953747,0,0,0,1
2013-08-10,-0.10923060369782632,25.6,15.0,-0.23733973298143896,0,1,0,0
2013-08-11,-0.4536498564010315,25.0,14.4,-0.23733973298143896,0,0,0,1
2013-08-12,-0.4536498564010315,25.6,16.1,-0.933072778498859,0,0,0,1
2013-08-13,-0.4536498564010315,27.8,15.0,-1.0026460830506008,0,0,0,1
2013-08-14,-0.3338518554607862,27.2,15.0,-0.8634994739471168,0,1,0,0
2013-08-15,-0.18410435428547958,21.1,17.2,-1.559232519464537,0,1,0,0
2013-08-16,-0.4536498564010315,28.9,16.1,-0.7243528648436327,1,0,0,0
2013-08-17,-0.4536498564010315,25.6,17.2,-0.16776642842969688,0,0,0,1
2013-08-18,-0.4536498564010315,26.1,15.6,-0.09819312387795483,0,0,0,1
2013-08-19,-0.4536498564010315,26.7,15.6,-0.16776642842969688,0,0,0,1
2013-08-20,-0.4536498564010315,25.6,16.1,0.9454064443981748,0,0,0,1
2013-08-21,-0.4536498564010315,27.8,15.0,0.736686530742949,0,0,0,1
2013-08-22,-0.4536498564010315,28.9,15.0,-0.933072778498859,0,0,0,1
2013-08-23,-0.4536498564010315,25.0,16.1,0.5975399216394648,0,0,0,1
2013-08-24,-0.4536498564010315,25.0,16.7,-0.37648634208492276,0,0,0,1
2013-08-25,-0.40872560604843955,22.2,16.1,-0.4460596466366648,0,1,0,0
2013-08-26,-0.3039023552257249,24.4,16.1,-0.933072778498859,0,1,0,0
2013-08-27,-0.2589781048731329,26.7,17.2,-1.280939301257569,0,1,0,0
2013-08-28,0.38493615018068544,26.7,15.6,-1.3505126058093109,0,1,0,0
2013-08-29,2.4364769162823863,23.9,18.3,-0.16776642842969688,0,1,0,0
2013-08-30,-0.4536498564010315,26.1,16.1,-0.23733973298143896,0,0,0,1
2013-08-31,-0.4536498564010315,27.8,13.9,-0.4460596466366648,0,0,0,1
2013-09-01,-0.4536498564010315,27.8,15.6,-0.5156329511884069,0,0,0,1
2013-09-02,-0.4536498564010315,27.8,17.2,-0.7939261693953747,0,0,0,1
2013-09-03,-0.10923060369782632,25.0,16.7,-1.072219387602343,0,1,0,0
2013-09-04,-0.40872560604843955,22.8,16.1,-0.585206255740149,0,1,0,0
2013-09-05,3.6943559261549614,20.0,15.6,-0.5156329511884069,0,1,0,0
2013-09-06,2.7359719186329996,21.7,16.1,-0.4460596466366648,0,1,0,0
2013-09-07,-0.4536498564010315,23.3,17.2,-0.8634994739471168,0,0,0,1
2013-09-08,-0.4536498564010315,26.7,14.4,-1.2113659967058268,1,0,0,0
2013-09-09,-0.4536498564010315,26.1,13.9,-0.7939261693953747,0,0,0,1
2013-09-10,-0.4536498564010315,26.7,15.0,0.3192467034324972,0,0,0,1
2013-09-11,-0.4536498564010315,33.9,16.1,-0.585206255740149,0,0,0,1
2013-09-12,-0.4536498564010315,25.6,15.0,-1.072219387602343,0,0,0,1
2013-09-13,-0.4536498564010315,18.9,15.6,-0.8634994739471168,0,0,0,1
2013-09-14,-0.4536498564010315,21.7,15.6,-1.280939301257569,1,0,0,0
2013-09-15,0.04051689747748028,18.9,14.4,-0.7243528648436327,0,1,0,0
2013-09-16,-0.40872560604843955,21.7,15.0,0.736686530742949,0,1,0,0
2013-09-17,-0.4536498564010315,17.8,13.9,-0.654779560291891,0,0,0,1
2013-09-18,-0.4536498564010315,21.1,13.3,-0.5156329511884069,0,0,0,1
2013-09-19,-0.4536498564010315,25.6,10.0,-1.2113659967058268,0,0,0,1
2013-09-20,0.0854411478300723,23.3,13.3,-0.16776642842969688,0,1,0,0
2013-09-21,-0.4536498564010315,21.1,13.3,-0.5156329511884069,0,0,0,1
2013-09-22,1.5679414094656077,17.2,13.3,1.571566185363853,0,1,0,0
2013-09-23,-0.03435685311017302,16.1,11.1,0.8758331398464331,0,1,0,0
2013-09-24,-0.4536498564010315,17.8,10.0,-0.4460596466366648,0,0,0,1
2013-09-25,-0.1541548540504183,16.1,9.4,-0.16776642842969688,0,1,0,0
2013-09-26,-0.4536498564010315,17.2,7.2,-0.7243528648436327,0,0,0,1
2013-09-27,-0.3039023552257249,13.9,10.6,0.736686530742949,0,1,0,0
2013-09-28,6.045391694607274,16.7,11.7,1.919432708122563,0,1,0,0
2013-09-29,2.0621081633441194,14.4,11.1,2.6847390581917248,0,1,0,0
2013-09-30,2.3166789153421408,13.9,10.0,2.128152621777789,0,1,0,0
2013-10-01,0.7293554028838908,14.4,8.9,1.0149797489499173,0,1,0,0
2013-10-02,0.3400118998280935,12.8,9.4,-0.585206255740149,0,1,0,0
2013-10-03,-0.3338518554607862,14.4,8.9,-1.6288058240162788,0,1,0,0
2013-10-04,-0.4536498564010315,17.8,5.6,-1.4896592149127947,0,0,0,1
2013-10-05,-0.4536498564010315,20.0,8.3,-1.1417926921540849,0,0,0,1
2013-10-06,0.16031489841772553,22.8,7.8,-0.4460596466366648,0,1,0,0
2013-10-07,-0.37877610581337817,16.1,11.7,2.128152621777789,0,1,0,0
2013-10-08,0.5796079017085841,13.9,7.8,-0.16776642842969688,0,1,0,0
2013-10-09,-0.4536498564010315,15.0,5.6,-1.1417926921540849,0,0,0,1
2013-10-10,-0.3039023552257249,14.4,8.3,-1.072219387602343,0,1,0,0
2013-10-11,0.9090524042942586,13.9,10.6,-1.559232519464537,0,1,0,0
2013-10-12,-0.3039023552257249,14.4,8.9,-0.7243528648436327,0,1,0,0
2013-10-13,-0.4536498564010315,15.0,6.7,-1.0026460830506008,1,0,0,0
2013-10-14,-0.4536498564010315,15.6,3.9,-1.1417926921540849,0,0,0,1
2013-10-15,-0.4536498564010315,15.6,5.0,-1.6288058240162788,0,0,0,1
2013-10-16,-0.4536498564010315,12.8,8.9,-0.37648634208492276,1,0,0,0
2013-10-17,-0.4536498564010315,14.4,8.9,-1.072219387602343,1,0,0,0
2013-10-18,-0.4536498564010315,12.8,7.2,-1.4200859103610526,0,0,0,1
2013-10-19,-0.4536498564010315,10.6,7.8,-1.280939301257569,0,0,0,1
2013-10-20,-0.4536498564010315,10.6,7.8,-0.585206255740149,0,0,0,1
2013-10-21,-0.4536498564010315,11.7,8.3,-0.5156329511884069,0,0,0,1
